platform;device;work_size_x;work_size_y;ms_exec1;ms_overhead1;ms_exec2;ms_overhead2;ms_exec3;ms_overhead3;ms_exec4;ms_overhead4;ms_exec5;ms_overhead5
0;2;41;102;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;103;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;104;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;105;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;106;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;107;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;108;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;109;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;110;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;111;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;112;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;113;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;114;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;115;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;116;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;117;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;118;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;119;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;120;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;121;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;122;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;123;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;124;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;125;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;126;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;41;127;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000;3.16461e+07;1000
0;2;42;1;8.08496e+07;1000;7.53235e+07;1000;7.67616e+07;1000;7.5779e+07;1000;7.82074e+07;1000
0;2;42;2;5.79974e+07;1000;5.79406e+07;1000;5.77202e+07;1000;5.4853e+07;1000;5.36915e+07;1000
0;2;42;3;4.41702e+07;1000;5.18454e+07;1000;5.12e+07;1000;5.10154e+07;1000;5.11797e+07;1000
0;2;42;4;5.24834e+07;1000;4.89256e+07;1000;5.47029e+07;1000;4.75768e+07;1000;5.50016e+07;1000
0;2;42;5;3.38379e+07;1000;3.47262e+07;1000;3.4392e+07;1000;3.42859e+07;1000;3.38562e+07;1000
0;2;42;6;3.35501e+07;1000;3.35291e+07;1000;3.35898e+07;1000;3.35272e+07;1000;3.28312e+07;1000
0;2;42;7;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;8;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;9;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;10;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;11;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;12;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;13;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;14;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;15;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;16;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;17;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;18;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;19;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;20;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;21;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;22;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;23;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;24;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;25;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;26;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;27;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;28;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;29;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;30;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;31;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;32;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;33;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;34;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;35;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;36;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;37;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;38;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;39;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;40;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;41;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;42;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;43;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;44;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;45;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;46;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;47;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;48;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;49;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;50;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;51;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;52;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;53;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;54;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;55;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;56;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;57;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;58;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;59;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;60;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;61;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;62;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;63;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;64;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;65;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;66;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;67;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;68;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;69;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;70;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;71;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;72;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;73;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;74;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;75;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;76;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;77;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;78;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;79;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;80;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;81;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;82;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;83;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;84;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;85;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;86;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;87;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;88;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;89;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;90;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;91;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;92;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;93;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;94;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;95;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;96;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;97;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;98;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;99;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;100;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;101;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;102;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;103;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;104;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;105;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;106;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;107;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;108;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;109;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;110;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;111;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;112;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;113;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;114;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;115;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;116;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;117;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;118;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;119;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;120;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;121;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;122;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;123;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;124;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;125;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;126;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;42;127;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000;3.28312e+07;1000
0;2;43;1;9.38794e+07;1000;9.40651e+07;1000;9.38477e+07;1000;9.38374e+07;1000;9.39333e+07;1000
0;2;43;2;6.6235e+07;1000;6.61608e+07;1000;6.63886e+07;1000;6.61365e+07;1000;6.62301e+07;1000
0;2;43;3;5.43917e+07;1000;5.45922e+07;1000;5.42654e+07;1000;5.09613e+07;1000;5.26426e+07;1000
0;2;43;4;5.57597e+07;1000;5.58126e+07;1000;5.59965e+07;1000;5.5907e+07;1000;5.60094e+07;1000
0;2;43;5;3.84984e+07;1000;3.7729e+07;1000;3.81342e+07;1000;3.86739e+07;1000;3.81261e+07;1000
0;2;43;6;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;7;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;8;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;9;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;10;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;11;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;12;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;13;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;14;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;15;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;16;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;17;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;18;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;19;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;20;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;21;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;22;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;23;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;24;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;25;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;26;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;27;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;28;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;29;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;30;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;31;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;32;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;33;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;34;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;35;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;36;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;37;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;38;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;39;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;40;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;41;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;42;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;43;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;44;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;45;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;46;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;47;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;48;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;49;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;50;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;51;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;52;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;53;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;54;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;55;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;56;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;57;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;58;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;59;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;60;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;61;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;62;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;63;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;64;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;65;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;66;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
0;2;43;67;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000;3.81261e+07;1000
